name,price
现货 2019年全国计算机等级考试二级教程Python语言程序设计+冲刺试卷+语言程序设计基础第2版,97.80
Python编程快速上手-让繁琐工作自动化,51.00
正版 Python设计模式 韦塞尔 巴登霍斯特 Python3并发编程语言从入门到精通教,79.40
Python程序设计/浙江大学出版社,33.80
Python从入门到项目实践python项目开发案例集锦 Python编程锦囊 基础教程语言程序设计,162.90
包邮 从零开始学Python数据分析与挖掘书籍 Python 3版本作为数据分析与挖掘实战的应用工具,57.30
包邮 5册 基于Python的金融分析与风险管理+Python金融大数据挖掘与分析全流程详解,368.60
大数据数学基础（Python语言描述）,41.70
新华书店 Python3从入门到实战(新工科建设之路计算机类 正版现货,56.30
全七册 Java程序员面试笔试算法宝典真题库 解析 Python程序员面试算法宝典剑指Offer编,345.70
包邮Python机器学习 5个数据科学家案例解析+ 机器学习 周志华西瓜书机器学习入门书 2本,101.00
ABAQUS Python二次开发攻略 CAE分析大系+Python语言在Abaqus中的应用,79.80
包邮 从问题到程序：用Python学编程和计算 计算机与互联网 |5850456,41.30
OpenCV轻松入门 面向Python 计算机视觉技术  Python的OpenCV图像处理技术教程,74.00
玩转Django 2.0 黄永祥 深入剖析Django 2.0 Python Web网站项目开发实战,46.80
深度实践OpenStack：基于Python的OpenStack组件开发,65.20
现货包邮 强化学习：原理与Python 实现[鲜读] 肖智清|8061301,57.80
Python数据分析与实践,46.50
Python程序设计――从基础入门到实战应用,58.40
机器学习Web应用,49.40
Python学习手册(上下原书第5版),179.47
金融科技创新与量化金融投资系列丛书：量化金融投资及其Python应用,42.90
【套装6本】Python深度学习 python人工智能机器学习神经网络编程书籍 神经网络入门书Ke,357.80
【中法图】正版 PYTHON3破冰人工智能：从入门到实战 黄海涛 计算机网络编程代码数据分析算法数学,47.20
Python人脸识别 从入门到工程实践 计算机视觉基础知识书籍,51.00
基于Python的金融分析与风险管理+Python金融大数据挖掘与分析全流程详解+量化交易之路,225.60
Python高效开发实战 Django Tornado Flask Twisted 第2版二 刘长龙,73.80
教孩子学编程+趣学Python+父与子的编程之旅 全3册 教孩子编程的图书 python,129.00
【包邮】Python渗透测试编程技术 方法与实践 李华峰 Python 黑帽子书籍,51.60
现货包邮 python核心编程（第三版）+从入门到实践+数据科学与机器学习 图书计算机编程语言书籍,179.00
Python程序设计基础教程,33.30
Python项目案例开发从入门到实战 爬虫、游戏和机器学习 微课版,59.80
Python 3网络爬虫开发实战 崔庆才Scrapy数据分析处理手册 数据抓取指南,96.04
零基础入门学习Python 小甲鱼 python编程从入门到精通实践 pathon3.5语言程序设计,35.00
谁说菜鸟不会数据分析（Python篇）python编程常用数据处理与分析书籍,46.90
Python机器学习 机器学习实战 python基础教程指南 人工神经网络 数据结构与算,61.00
包邮 Python趣味编程 从入门到人工智能 谢声涛 著 清华大学出版社图书籍,45.80
Python全栈开发实践入门 谢瑛俊著 9787121328114,39.68
零基础学编程：树莓派和Python,29.40
贝叶斯思维：统计建模的Python学习法,36.21
Python神经网络编程 深度学习 人工智能系统 机器学习入门教程书籍 Python3.5 神经网络,43.00
Python渗透测试编程技术 方法与实践+Python 黑帽子+Python绝技+黑客攻防入门到精通,196.50
官方正版包邮 Python编程之美 最佳实践指南 Python基础教程 Python编程从入门到实践,53.40
2册 包邮OpenCV 4计算机视觉项目实战 原书第2版+Python人脸识别从入门到工程实践书籍,114.60
【套装2本】Python编程从零基础到项目实战+Python3 网络爬虫开发实战,120.40
啊哈编程星球 一本书入门Python和C++ 啊哈磊 啊哈编程 中小学生编程入门书籍,60.80
包邮 [按需印刷]编写高质量代码：改善Python程序的91个建议 计算|3770256,59.00
现货包邮 Python语言程序设计 梁勇 包含GUI实例和练习 程序设计教材|4681210,55.30
现货包邮Python学习手册（原书第5版）上下册2本/计算机编程设计书籍|8053406,153.30
4本 小天才学Python+机器人基础技术教学+智能硬件项目教程+Arduino编程指南,149.00
Flask Web开发 基于Python的Web应用开发实战 python开发教程书 第二版,47.50
图灵教育 Python编程导论 第2版 Python 3 MIT热门MOOC教材 计算机科学基础知,51.75
算法图解 代码示例基于Python 掌握算法设计与分析 像小说一样有趣算法入门,36.21
2本包邮 Python趣味编程 从入门到人工智能+乐学Python编程-做个游戏很简单书籍,94.80
套装2册 流畅的Python+Python高性能编程  python编程教程书籍 pyt,160.60
父与子的编程之旅 与小卡特一起学Python 教孩子的图书 入门教程 正品真品,45.00
正版 零基础入门学习Python（第2版）小甲鱼 李佳宇 python编程从入门到精通实,67.70
包邮 图解算法 使用Python+图解数据结构 使用Python 简单有趣的算法入门书,95.80
利用Python进行数据分析(原书2版)O'Reilly 基础教程 python实践从入门到精通书籍,83.00
Python GUI设计 tkinter菜鸟编程洪锦魁,60.00
PYTHON科学计算(原书第2版),66.80
Python3.7从入门到精通(视频教学版),67.30
官方正版包邮 小小的Python编程故事 编程儿童启蒙 写给孩子看的Python编程零基础入门书籍,41.40
笨办法 学Python 3 基础编程 编程语言书籍,45.80
和孩子一起玩编程 趣学python 少儿编程真好玩 中小学编程入门书 青少年编程培训班教材,66.94
2019新书 自学是门手艺 没有自学能力的人没有未来 全彩 李笑来 Python编程自学教程书籍,76.30
Python从入门到精通+C语言从入门到精通+Java从入门到精通（第5版） 全3册 计算机零基,116.80
编程教程软件 Python编程从入门到实践python3.0绝技核心编程基础教程网络爬虫入门书py,86.34
包邮Python自然语言处理+Python自然语言处理实战 核心技术与算法+自然语言处理综论,309.80
包邮 Python自动化运维快速入门 郑征 Python自动化运维的热门技术与主流开源工具书籍,44.60
【套装5本】Python深度学习实战人工智能书籍 Python神经网络编程 TensorFlow入,255.90
基于Python的金融分析与风险管理 科技金融大数据风控金融分析师教程量化交易金融市场技术分,88.70
深入浅出深度学习:原理剖析与Python实践 黄安埠 9787121312700,45.43
青少年Python编程入门 中小学SETM创新教育图书 Python零基础自学入门,33.75
Python自然语言处理实战：核心技术与算法 自然语言处理教程书籍,48.30
包邮 Python 3标准库 华章程序员书库|8052829,139.30
Python从入门到精通 核心编程入门书籍零基础学习网络爬虫 python编程从入门到实践,39.90
包邮从零开始自己动手写区块链+白话区块链 Python语言区块链开发技术教程书籍,95.80
小天才学Python+小天才学Python教学指导+小学生学人工智能 范瑞峰3本 小学生儿童编程入门,89.80
父与子的编程之旅 与小卡特一起学Python 中小学生编程少儿编程真好玩入门教程,52.80
2册 小天才学Python（教学指导）Python编程指导书 让孩子掌握Python语言和基本编程,55.00
Python程序设计与实践：用计算思维解决问题,25.40
Python 3 基础教程 邓英 夏帮贵 9787115434876,23.10
包邮 Python网络爬虫从入门到实践 python数据抓取技术教程书籍 python网络,38.80
异步图书 精通Python爬虫框架Scrapy Scrapy入门 软件架构开发设计教程,44.25
21天学通Python第二版 零基础入门学习python程序设计python基础教程 pyhton,39.90
正版 Pythan爬虫开发 从入门到实战（微课版） 计算机网络 程序设计 Python,35.90
Python编程从入门到实践python基础教程 正品承诺,52.00
跟老齐学Python,42.40
PYTHON金融大数据挖掘与分析全流程详解,67.40
Python程序设计基础/高等学校计算机基础教育教材精选,34.10
Python语言程序设计 华章图书 计算机科学丛书,55.20
python 语言程序设计教程,44.90
3本 Python编程从入门到实践+Python核心编程 第3版+Python 3标准库,292.32
包邮 量化交易之路：用Python做股票量化分析|6479749,62.30
包邮 数据结构与算法：Python语言描述 裘宗燕|4909472,31.50
Python语言在Abaqus中的应用+ABAQUS Python二次开发攻略  2本,74.60
包邮 Python数据分析与数据化运营 计算机与互联网 |6998727,69.30
包邮现货Effective Python：编写高质量Python代码的59个有效方法|4912460,41.30
包邮 数据结构与算法：Python语言描述/Python书籍结构算法/计算机教材|4909472,31.50
深度学习之PyTorch实战计算机视觉 PyTorch框架架构开发教程 Python编程技能教,56.00
Python基础教程第3版 Python编程从入门到实践 head first python学习手册,68.40
正版包邮 小天才学人工智能+小天才学Python+小天才学Python教学指导 趣味编程,92.80
Abaqus GUI程序开发指南 Python语 贾利勇 富琛阳子 贺高 周正光 9787,32.45
包邮 Python Linux系统管理与自动化运维 计算机与互联网 |6550978,62.30
笨办法学Python3 python基础教程编程入门 编程python视频教程python书籍 py,36.00
Python实用教程（含典型案例视频分析）,53.80
包邮 Python 3.7网络爬虫快速入门+Python 3.7从零开始学书籍,97.60
Python 3.7网络爬虫快速入门 快速掌握网络爬虫编程书籍 王启明 清华大学出版社,38.70
Python与数据科学,30.60
PYTHON数据分析基础(第2版)/阮敬/十三五规划教材,102.40
Python大学实用教程,51.40
青少年Python编程入门 Python教程视频书籍青少年少儿儿童学python编程教程教材  零基,49.30
Python程序设计（第2版）/高等院校信息技术规划教材,37.60
Effective Python：编写高质量Python代码的59个有效方法,35.90
数据结构(PYTHON版)/吕云翔,31.90
OpenCV算法精解：基于Python与C++ OpenCV入门教程书籍,56.50
OpenCV 3计算机视觉：Python语言实现（原书2版）,38.60
ArcGIS从0到1+基于ArcGIS的Python编程秘笈 第2版书籍 共二册,117.60
解析Python网络爬虫 核心技术 Scrapy框架 分布式爬虫书籍,36.80
零起点Python足彩大数据与机器学习实盘分析,76.90
包邮 Python学习手册:第4版 计算机与互联网 |197976,83.30
中学生可以这样学Python 青少年编程 小学生编程 书籍,26.50
Python 3.7编程快速入门 Python3网络爬虫项目开发教程书籍,41.80
Python高手之路（第3版）编程语言OpenStack代码,41.25
Python数据科学入门 python数据挖掘技术教程书籍,35.00
机器学习线性代数基础：Python语言描述,33.46
Python程序设计开发宝典 董付国 9787302472100,40.02
Python测试之道 Python3.6测试开发实战指南书籍,41.80
Python数据分析与挖掘实战 张良均 机械工业出版社,48.30
